rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_name,solvent_2_smiles,solvent_2_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,contains_water,additives_name_merged,additives_smiles_merged,YieldCategory
ELN032036-490_1_1_A12,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.189535714942607,NaHCO3,[Na+].OC([O-])=O,3.1087380076641407,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0679849980346837,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.5636297881340787,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.0660228062783305,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_B4,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1712713171128497,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.0258185313081123,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0774279547832338,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.5528841017838425,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.3956240723146478,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_1_B6,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1617275371072169,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.068325751870025,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0706651551768772,THF,C1CCOC1,1.0,NoSolvent,NoSolvent,NoSolvent,0.5825491646891479,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1484438082322344,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_B12,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2100692484566586,NaHCO3,[Na+].OC([O-])=O,3.1331196291197694,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0691137275711019,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.244535657490806,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.0714403471814352,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_C5,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.195901423259368,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.1364199762790363,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.1172265644999481,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.669526140470305,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2359117518308504,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_1_C6,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1689427623464894,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.080126702173364,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0764677628020657,THF,C1CCOC1,1.0,NoSolvent,NoSolvent,NoSolvent,0.4902588392204816,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1397455611669711,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_C10,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1954158075405903,DBU,C1CCN2CCCN=C2CC1,3.1223601246773147,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0714625753168491,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.6967882349163073,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1296906597073302,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_C11,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.165591946135427,DBU,C1CCN2CCCN=C2CC1,3.058721284909109,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0606172847849916,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.5981244143902097,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.302342167829333,False,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_1_C12,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.22030027716568,NaHCO3,[Na+].OC([O-])=O,3.1127752248892318,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0748503724159222,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.660627222250799,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2825545944586666,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_1_E6,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.170316340831539,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.080126702173364,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0860574377302605,THF,C1CCOC1,1.0,NoSolvent,NoSolvent,NoSolvent,0.5750908188737274,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.0576035339143517,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_G4,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.202211860022224,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.120127308679342,dcypf,[Cl-].[Cl-].[Pd+2].[Fe].C1CCC(CC1)P(C2CCCCC2)C3=CC=C[CH]3.C4CCC(CC4)P(C5CCCCC5)C6=CC=C[CH]6,0.0755865993575363,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.1557386444960146,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.8314515739546708,True,NoAdditive,NoAdditive,HighYield
ELN032036-490_1_1_G5,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2286487773857366,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.120127308679342,dcypf,[Cl-].[Cl-].[Pd+2].[Fe].C1CCC(CC1)P(C2CCCCC2)C3=CC=C[CH]3.C4CCC(CC4)P(C5CCCCC5)C6=CC=C[CH]6,0.0755865993575363,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.3855340918323519,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.4798600103268468,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_1_G6,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1899970975564764,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.1282524286206965,dcypf,[Cl-].[Cl-].[Pd+2].[Fe].C1CCC(CC1)P(C2CCCCC2)C3=CC=C[CH]3.C4CCC(CC4)P(C5CCCCC5)C6=CC=C[CH]6,0.0757834343341191,THF,C1CCOC1,1.0,NoSolvent,NoSolvent,NoSolvent,0.1455511968111915,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.8204746108979208,True,NoAdditive,NoAdditive,HighYield
ELN032036-490_1_1_G10,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.198672065506895,DBU,C1CCN2CCCN=C2CC1,3.0665339111125496,dcypf,[Cl-].[Cl-].[Pd+2].[Fe].C1CCC(CC1)P(C2CCCCC2)C3=CC=C[CH]3.C4CCC(CC4)P(C5CCCCC5)C6=CC=C[CH]6,0.0863696245517921,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.6987507004300519,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.0736322271344125,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_1_G11,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2109226989062067,DBU,C1CCN2CCCN=C2CC1,3.12642559188478,dcypf,[Cl-].[Cl-].[Pd+2].[Fe].C1CCC(CC1)P(C2CCCCC2)C3=CC=C[CH]3.C4CCC(CC4)P(C5CCCCC5)C6=CC=C[CH]6,0.0656448253188518,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.7284558262084799,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1720471490355578,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_A1,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1524823722797974,DIPEA,CCN(C(C)C)C(C)C,3.028450113117024,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0678691464759224,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.709095147787579,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.0773132866803057,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_A2,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2058677163794267,DIPEA,CCN(C(C)C)C(C)C,3.1392924481766,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.110111108032571,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.5425953644251074,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2174938521481245,False,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_A3,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2329775516438204,DIPEA,CCN(C(C)C)C(C)C,3.176663988656467,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.05262243988518,MeTHF,CC1CCCO1,1.0,NoSolvent,NoSolvent,NoSolvent,0.6126035812708096,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1536594645050073,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_A4,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1848600559932667,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.14051976448886,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0764697851696035,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.5617748983978907,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1006740456310834,True,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_A5,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1972207347347537,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.099997974541647,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0778981766345329,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.3011178867390034,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.4175623183435425,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_A12,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.189535714942607,NaHCO3,[Na+].OC([O-])=O,3.1087380076641407,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0679849980346837,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.5046841794745964,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2876071942745937,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_B4,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1712713171128497,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.0258185313081123,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0774279547832338,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.2761595188093088,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.633394721299819,True,NoAdditive,NoAdditive,HighYield
ELN032036-490_1_2_B5,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.177875414339004,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.0605085605835103,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0783156412027507,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.5730782627642931,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2742153765296652,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_B6,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1617275371072169,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.068325751870025,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0706651551768772,THF,C1CCOC1,1.0,NoSolvent,NoSolvent,NoSolvent,0.1718660311351644,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.6199518118151924,True,NoAdditive,NoAdditive,HighYield
ELN032036-490_1_2_B12,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.2100692484566586,NaHCO3,[Na+].OC([O-])=O,3.1331196291197694,XantPhos,Cl[Pd]Cl.CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0.0691137275711019,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.2815477844353538,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.339652538929619,True,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_C1,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.1769137400639025,DIPEA,CCN(C(C)C)C(C)C,3.0710487055370224,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.1019761515977288,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.4584129603118558,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1307224481243711,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_C2,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.15330847793185,DIPEA,CCN(C(C)C)C(C)C,3.0593125126800107,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0785412918320885,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.7637430847984239,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.1753836475827597,False,NoAdditive,NoAdditive,LowYield
ELN032036-490_1_2_C3,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.220185138151325,DIPEA,CCN(C(C)C)C(C)C,3.0593125126800107,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0392791811574952,MeTHF,CC1CCCO1,1.0,NoSolvent,NoSolvent,NoSolvent,0.6245158829161042,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.2750623126574752,False,NoAdditive,NoAdditive,MidYield
ELN032036-490_1_2_C4,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.223468857459532,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.1570266618870297,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0774964532029132,TBME,COC(C)(C)C,1.0,NoSolvent,NoSolvent,NoSolvent,0.2570422826954806,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.6318090070592502,True,NoAdditive,NoAdditive,HighYield
ELN032036-490_1_2_C5,Suzuki-Miyaura,05/01/2024,60.0,4.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,HTT methoxy imidazopyridazine Boronate Pinacolester,COc1cc(nn2cc(nc12)C)[B]1OC(C)(C)C(C)(C)O1,1.195901423259368,Na2CO3,[Na+].[Na+].[O-]C([O-])=O,3.1364199762790363,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.1172265644999481,tAmOH,CCC(C)(C)O,1.0,NoSolvent,NoSolvent,NoSolvent,0.0457508439195496,CMA13 nitrile methoxy imidazopyridazine product,COc1cc(nn2cc(nc12)C)-c1ccc(c(c1)CN(C)CC#N)NC(=O)OC(C)(C)C,0.8837699015128561,True,NoAdditive,NoAdditive,HighYield
